#OTU_IDs	trait1
Lactiplantibacillus_mudanjiangensis-_-HF679037--_11050_T	27.0
Parvularcula_mediterranea-_-MN186995--_ZS-1/3_T	25.0
Nocardia_speluncae-_-AM422449--_N2-11_T	27.0
Cryptosporangium_phraense-_-MH071352--_A-T_5661_T	25.0
Breznakibacter_xylanolyticus-_-FR733683--_DSM6779_T	22.0
Nocardia_niwae-_-FJ765056--_W9241-_CCUG_57756_T	32.0
g__3034706	30.0
Francisella_hispaniensis-_-FN252413--_FSC454_T	35.0
Paenibacillus_xinjiangensis-_-AY839868--_B538_T	27.0
Lactiplantibacillus_nangangensis-_-LC438520--_381-7_T	27.0
Chryseobacterium_lathyri-_-DQ673674--_RBA2-6_T	25.0
Mycobacterium_botniense-_-AJ012756--_E347_T	32.0
Panacagrimonas_perspica-_-AB257720--_Gsoil_142_T	27.0
Clavibacter_tessellarius-_-U30254--_ATCC_33566_T	28.0
Muricauda_eckloniae-_-DQ191180--_DOKDO_007_T	25.0
Halorhabdus_rudnickae-_-KT717623--_WSM-64_T	42.0
Proteus_terrae_subsp._cibarius-_-FJ796245--_JS9_T	35.0
Paraburkholderia_rhizosphaerae-_-AB365791--_WR43_T	17.0
g__246861	24.0
Enterobacter_hormaechei_subsp._hormaechei-_-AJ508302--_CIP_103441_T	28.0
Exiguobacterium_flavidum-_-MH375463--_HF60_T	26.0
Thermofilum_adornatum-_-CP006646--_1910b_T	85.0
Companilactobacillus_metriopterae-_-LC190736--_Hime5-1_T	23.0
Pseudopuniceibacterium_sediminis-_-KY777998--_CY03_T	17.0
g__2692417	48.0
Streptacidiphilus_carbonis-_-AF074412--_JL_415-_DSM_41754_T	25.0
Francisella_tularensis_subsp._mediasiatica-_-CP000915--_FSC147-_GIEM_543_T	35.0
g__1210119	25.0
g__1210116	24.0
Micromonospora_sonchi-_-KT633950--_NEAU-QY3_T	26.0
Cryobacterium_luteum-_-HQ845193--_Hh15_T	28.0
Pseudomonas_kirkiae-_-MK159379--_FRB_229_T	31.0
Virgibacillus_massiliensis-_-HG931931--_CSUR_P97_T	27.0
Tissierella_creatinophila-_-X80227--_Kre4_T	44.0
Kocuria_varians-_-X87754--_DSM_20033_LTP__T	32.0
Oryzisolibacter_propanilivorax-_-LM653274--_EPL6_T	25.0
Paenibacillus_lentimorbus-_-AB073199--_ATCC_14707_T	27.0
Paraburkholderia_domus-_-HG995123--_LMG_31832T	28.0
g__1443590	22.0
Rodentibacter_myodis-_-KX858339--_Ac151_T	34.0
g__2678887	20.0
Paenibacillus_assamensis-_-AY884046--_GPTSA_11_T	27.0
Rhodoferax_bucti-_-MF352137--_GSA243-2_T	21.0
g__2678884	34.0
Cupriavidus_gilardii-_-AF076645--_LMG_5886_T	27.0
g__458032	26.0
g__2678885	32.0
Proteus_columbae-_-MF143629--_08MAS2615_T	35.0
Flintibacter_hominis-_-MT905205--_NSJ-23_T	30.0
Aequorivita_vitellina-_-MW915451--_F47161T	18.0
Conexibacter_arvalis-_-AB597950--_KV-962_T	27.0
Pseudomonas_lini-_-AY035996--_CFBP_5737_T	25.0
Pseudooceanicola_algae-_-KM268063--_Lw-13e_T	16.0
Levilactobacillus_zymae-_-AJ632157--_LMG_22198_=_R-18615_T	28.0
Archangium_minus-_-AJ233903--_Cb_m2_T	28.0
Cellulosibacter_alkalithermophilus-_-FJ815191--_A6_T	32.0
g__1918598	30.0
Chakrabartia_godavariana-_-MF083694--_PRB_40_T	26.0
Cohnella_algarum-_-KY864397--_Pch-40_T	34.0
Alkalihalobacterium_elongatum-_-KX171019--_MEB199T	31.0
Flavobacterium_amnicola-_-MG597186--_LLJ-11_T	14.0
Polaribacter_vadi-_-CP017477--_LPB0003_n_T	19.0
Fictibacillus_phosphorivorans-_-JX258924--_Ca7_T	29.0
Erythrobacter_gaetbuli-_-AY562220--_SW-161_T	26.0
g__387342	35.0
Micromonospora_halotolerans-_-FN658652--_CR18_T	26.0
Pandoraea_soli-_-LR536860--_LMG_31014_T	30.0
Vallitalea_guaymasensis-_-HE805640--_Ra1766G1_T	33.0
Myroides_marinus-_-GQ857652--_JS-08_T	31.0
Thiobacillus_thioparus-_-ARDU01000017--_DSM_505_T	25.0
Aeromicrobium_terrae-_-MK335892--_CC-CFT486_T	25.0
Xanthobacter_viscosus-_-AF399970--_7d_T	26.0
Aequorivita_crocea-_-AY027806--_Y12-2T_T	18.0
Anoxybacillus_kaynarcensis-_-EU926955--_D1021_T	56.0
Methanobacterium_movens-_-EU366499--_TS-2_T	55.0
Photobacterium_lucens-_-SSMG01000241--_CAIM_01937_T	25.0
Mesonia_maritima-_-KU664006--_15-S14-6_T	23.0
Acinetobacter_venetianus-_-AJ295007--_ATCC_31012_T	26.0
Psychrobacter_urativorans-_-AJ609555--_DSM_14009_T	20.0
Mycobacterium_paraterrae-_-EU919229--_05-2522_T	33.0
Mycoplasma_alkalescens-_-U44764--_PG51_T	30.0
Mucilaginibacter_pedocola-_-MBTF01000026--_TBZ30_w_T	21.0
Microvirgula_aerodenitrificans-_-U89333--_Sgly2_T	30.0
Corynebacterium_pilbarense-_-FN295567--_IMMIB_WACC-658_T	35.0
g__2786989	52.0
Pseudomonas_canadensis-_-HQ403142--_2-92_T	24.0
Marinitoga_camini-_-AJ250439--_MV1075_LTP__T	58.0
Marinomonas_polaris-_-AJ833000--_CK13_LTP__T	21.0
Ligilactobacillus_saerimneri-_-AY255802--_GDA154_-T--_LMG_22087_-T--_DSM_16049_-T--_CCUG_48462_-T-_T	30.0
Achromobacter_xylosoxidans-_-Y14908--_DSM_10346_T	35.0
Clostridium_akagii-_-AJ237755--_CK58_T	37.0
Paracoccus_alkanivorans-_-MH050839--_4-2_T	25.0
Neobacillus_bataviensis-_-AJ542508--_LMG_21833_T	28.0
Furfurilactobacillus_siliginis-_-AB681446--_NBRC_101315_T	27.0
Sanguibacter_suarezii-_-X79452--_ST26_T	29.0
Bombiscardovia_coagulans-_-EU127550--_BLAPIII-AGV_T	34.0
Falcatimonas_natans-_-AB298726--_WN011_T	35.0
Thiorhodospira_sibirica-_-AGFD01000020--_ATCC_700588_T	15.0
Rhizomicrobium_electricum-_-AB365487--_Mfc52_T	25.0
Macromonas_bipunctata-_-AB077037--_IAM_14880_T	26.0
Intrasporangium_oryzae-_-AB639013--_NBRC_101802_T	25.0
Chlamydia_caviae-_-D85708--_Gp/Ic_-=_ATCC_VR813-_T	35.0
Mycobacterium_abscessus_subsp._massiliense-_-MVHY01000001--_CCUG_48898_T	35.0
Zhouia_amylolytica-_-DQ423479--_HN-171_T	23.0
Clostridium_carnis-_-M59091--_ATCC_25777_T	34.0
Winogradskyella_eckloniae-_-JF820845--_EC29_T	12.0
Thalassotalea_agariperforans-_-HM237288--_M-M1_T	10.0
Megasphaera_massiliensis-_-JX424772--_NP3_T	34.0
Burkholderia_mallei-_-AF110188--_ATCC_23344_T	31.0
Lacibacterium_aquatile-_-HE795994--_LTC-2_T	20.0
Mycobacterium_europaeum-_-HM022196--_DSM_45397_T	33.0
g__281472	26.0
Treponema_succinifaciens-_-CP002631--_DSM_2489_T	32.0
Tepidimonas_fonticaldi-_-JN713899--_AT-A2_T	26.0
Arsenicicoccus_cauae-_-MN629181--_MKL-02_T	26.0
g__189326	53.0
Congregibacter_litoralis-_-AAOA02000002--_KT71_T	26.0
Marinomonas_rhizomae-_-EU188443--_IVIA-Po-145_T	21.0
Thermoanaerobacter_thermohydrosulfuricus-_-L09161--_E100-69_T	60.0
Xenorhabdus_doucetiae-_-DQ211709--_FRM16_T	25.0
Geomesophilobacter_sediminis-_-MW386414--_Red875T	23.0
Nosocomiicoccus_massiliensis-_-JX424771--_NP2_T	30.0
Paracoccus_contaminans-_-CP020612--_RKI_16-01929T=LMG_29738T=CCM_8701T=CIP_111112T_n_T	25.0
g__2920444	28.0
Sphingobacterium_athyrii-_-MG696220--_M46_T	13.0
Petrimonas_mucosa-_-KP233808--_ING2-E5A_T	33.0
Humibacter_aquilariae-_-KU248164--_CC-YTH161_T	26.0
Undibacterium_parvum-_-AM397629--_CCUG_49012_=_DSM_23061_=_CIP_109317_T	29.0
Phytobacter_diazotrophicus-_-DQ821583--_LS_8_T	32.0
Aquabacterium_fontiphilum-_-EF626687--_CS-6_T	29.0
Ehrlichia_chaffeensis-_-CP000236--_Arkansas_T	25.0
Ciceribacter_thiooxidans-_-KU975391--_F43b_T	27.0
Photobacterium_leiognathi-_-X74686--_ATCC_25521T_T	22.0
Haemophilus_influenzae-_-M35019--_ATCC_33391_T	34.0
Eubacterium_coprostanoligenes-_-HM037995--_HL_T	32.0
Solimonas_terrae-_-KF112046--_KIS83-12_T	26.0
Mongoliibacter_ruber-_-KT253329--_YIM_4-4_T	22.0
Agromyces_cerinus_subsp._cerinus-_-AM410680--_DSM_8595_T	26.0
g__404432	21.0
Sessilibacter_corallicola-_-MN908339--_C21_T	25.0
Clostridium_novyi-_-AB045606--_JCM1406_T	37.0
Corynebacterium_evansiae-_-JAKMUT010000022--_c8Ua_174_/type_materialtype_strain_of_Corynebacterium_evansiaeT	35.0
Nonomuraea_ferruginea-_-U48845--_IFO_14094_T	26.0
Rouxiella_silvae-_-MRWD01000109--_213_T	27.0
Actinomyces_procaprae-_-MH934916--_561_T	34.0
Buttiauxella_warmboldiae-_-AJ233406--_DSM_9404_T	28.0
Pyrobaculum_igneiluti-_-KU720559--_521_T	88.0
Streptococcus_oralis_oralis_subsp._oralis-_-ADMV01000001--_ATCC_35037_T	35.0
Nocardioides_euryhalodurans-_-MH166741--_MMS17-SY117_T	26.0
Prauserella_soli-_-KC514355--_12-833_T	30.0
Mycobacterium_mantenii-_-FJ042897--_NLA000401474_T	30.0
Tardiphaga_robiniae-_-FR753034--_R-45977_T	26.0
g__2004797	26.0
Acetobacter_orleanensis-_-AB032350--_NBRC_13752_-=_IFO_13752-_T	28.0
Robbsia_andropogonis-_-JX986957--_LMG_2129_T	29.0
Streptomyces_thermoalcalitolerans-_-AB249909--_NBRC_16322_T	24.0
g__156454	34.0
Pelolinea_submarina-_-AP018437--_MO-CFX1_n_T	52.0
Acrocarpospora_pleiomorpha-_-AB006174--_R-31_T	26.0
g__360239	26.0
Chryseobacterium_rhizoplanae-_-KP033261--_JM-534_T	26.0
Pelosinus_defluvii-_-JF750003--_SHI-1_T	25.0
Corynebacterium_endometrii-_-MK185698--_2069_T	33.0
Shewanella_violacea-_-D21225--_DSS12_T	3.0
Streptomyces_guryensis-_-MN658337--_NR30T	25.0
Pseudomonas_alliivorans-_-MW714646--_20GA0068_T	24.0
Kineococcus_gynurae-_-AB522099--_NBRC_103943_T	26.0
Nocardiopsis_rosea-_-AY619713--_YIM_90094_T	26.0
Paenibacillus_methanolicus-_-EU912465--_BL24_T	26.0
g__171003	53.0
Pseudomonas_lurida-_-AJ581999--_DSM_15835_T	25.0
Rhodoferax_antarcticus-_-GU233447--_ANT.BR_T	19.0
Novosphingobium_meiothermophilum-_-MH478120--_SYSU_G000007T_T	22.0
Haloarcula_argentinensis-_-EF645681--_JCM9737_T	36.0
Galliscardovia_ingluviei-_-KT343146--_RP51_T	35.0
g__253106	35.0
Ectothiorhodosinus_mongolicus-_-AY298904--_M9_T	15.0
Actinoplanes_maris-_-KR347174--_M4I6T	25.0
Devosia_epidermidihirudinis-_-LANJ01000007--_E84_T	24.0
Thiophaeococcus_mangrovi-_-AM748925--_JA304_T	7.0
Winogradskyella_multivorans-_-JQ354979--_T-Y1_T	12.0
Paenibacillus_glycinis-_-MT318143--_T1_T	26.0
Nocardioides_aquaticus-_-X94145--_ATCC_BAA-164_LTP__T	26.0
Neisseria_lisongii-_-OL504513--_ZJ106_/type_materialtype_strain_of_Neisseria_lisongiiT	35.0
g__2761542	34.0
Desulfuribacillus_stibiiarsenatis-_-MJAT01000019--_MLFW-2_w_T	29.0
Parabacteroides_faecalis-_-OM921391--_AGMB00274_/type_materialtype_strain_of_Parabacteroides_faecalisT	33.0
g__1573826	15.0
Halorubrum_trapanicum-_-AB663424--_JCM_10477_T	38.0
Halosolutus_amylolyticus-_-MH628043--_WLHS5T	31.0
Bartonella_refiksaydamii-_-LR736793--_B191_T	33.0
Dialister_invisus-_-ACIM02000001--_DSM_15470_T	33.0
Spiroplasma_ixodetis-_-GU585671--_Y32_T	27.0
Thioalbus_denitrificans-_-EU837269--_Su4_T	25.0
Micromonospora_kangleipakensis-_-JN560152--_MBRL_34_T	25.0
Salinibacter_ruber-_-AF323500--_M31_T	34.0
Leuconostoc_mesenteroides_subsp._jonggajibkimchii-_-CP014611--_DRC1506_T	21.0
Zobellia_nedashkovskayae-_-MW114832--_Asnod2-B07-B_T	26.0
Streptomyces_ziwulingensis-_-JF957700--_F22_T	24.0
Microcella_frigidaquae-_-EF373534--_CW1_T	28.0
Neptunicella_marina-_-KX977388--_S27-2_T	21.0
Ruegeria_marina-_-FJ872535--_ZH17_T	36.0
g__2185300	23.0
Winogradskyella_maritima-_-KM017081--_HME9613_T	11.0
Fermentibacillus_polygoni-_-LC054227--_IEB3_T	31.0
Ferrimonas_pelagia-_-JQ780822--_CBA4601_T	21.0
Planktomarina_temperata-_-GQ369962--_RCA23_T	9.0
Salinirubellus_salinus-_-KC918829--_ZS-35-S2_T	35.0
Rubripirellula_reticaptiva-_-MK554553--_Poly59_T	24.0
Amycolatopsis_coloradensis-_-AJ293753--_MSNU_22096T_T	25.0
Saccharibacillus_qingshengii-_-KU198338--_H6_T	30.0
Nonomuraea_phyllanthi-_-LC387602--_PA1-10_T	26.0
g__2029851	17.0
g__1937995	25.0
Prauserella_endophytica-_-KM670438--_SP28S-3_T	30.0
g__2029859	26.0
Pontibacter_korlensis-_-DQ888330--_X14-1_T	17.0
Paenibacillus_siamensis-_-AB295645--_S5-3_T	29.0
Brevundimonas_intermedia-_-AJ227786--_ATCC_15262-T-_T	33.0
g__1236988	22.0
Blastococcus_saxobsidens-_-FN600641--_DSM_44509_T	23.0
g__1213720	34.0
Tropicimonas_sediminicola-_-JF748735--_M97_T	26.0
Micromonospora_lutea-_-EF191199--_YIM_013_T	26.0
g__472568	24.0
Psychrobacter_lutiphocae-_-FM165580--_IMMIB_L-1110_T	29.0
Mogibacterium_diversum-_-AB037874--_ATCC_700923_-=HM-7-_T	34.0
Actinomadura_oligospora-_-AF163118--_ATCC_43269_T	26.0
g__2767889	35.0
g__2767888	30.0
Acinetobacter_junii-_-X81664--_DSM_6964_LTP__T	27.0
Desulfuribacillus_alkaliarsenatis-_-HM046584--_AHT28_T	29.0
g__2767881	25.0
g__2767880	32.0
g__2767883	29.0
g__2767882	27.0
g__2767885	35.0
g__2767884	27.0
g__2767887	33.0
g__2767886	28.0
Hymenobacter_gelipurpurascens-_-Y18836--_Txg1_T	25.0
Segatella_maculosa-_-EF534314--_W1609_T	30.0
Hydrogenophaga_intermedia-_-AF019037--_S1_T	26.0
Pectobacterium_versatile-_-RMBU01000000--_CFBP_6051_T	24.0
Arcobacter_arenosus-_-MK280766--_CAU_1517_/type_materialtype_strain_of_Arcobacter_arenosusT	23.0
Flavobacterium_denitrificans-_-AJ318907--_ED5_T	20.0
Variovorax_rhizosphaerae-_-KU973603--_UCM-G28_T	27.0
Streptomyces_koyangensis-_-AY079156--_VK-A60_T	24.0
Nocardia_huaxiensis-_-MT928875--_WCH-YHL-001_T	26.0
Paenibacillus_xanthinilyticus-_-JX089326--_11N27_T	26.0
Methanogenium_organophilum-_-M59131--_DSM_3596_T	29.0
Vicinamibacter_silvestris-_-KP761690--_Ac_5_C6_T	26.0
Chitinimonas_prasina-_-KF948515--_LY03_T	28.0
Granulicella_arctica-_-HQ687089--_MP5ACTX2_T	17.0
Fulvimarina_manganoxydans-_-HQ622550--_8047_T	24.0
Planctomonas_psychrotolerans-_-KU051697--_J5903_T	28.0
Pseudomonas_triticicola-_-JAHSTX000000000--_SWRI88T	27.0
Streptococcus_orisasini-_-AB668377--_NUM_1801_T	34.0
Thalassotalea_ganghwensis-_-AY194066--_JC2041_T	10.0
Nocardioides_perillae-_-JN869461--_I10A-01402_T	24.0
g__56054	27.0
Chryseomicrobium_palamuruense-_-FN555708--_PU1_T	30.0
Paracoccus_nototheniae-_-MH065728--_41R45_T	25.0
Terrimonas_lutea-_-AB192292--_DY_T	20.0
g__84034	29.0
Rarimicrobium_hominis-_-EF468685--_ADV70_T	34.0
Eubacterium_infirmum-_-U13039--_W_1471_T	34.0
Sphingobacterium_cellulitidis-_-KU243696--_LMG_28764_T	13.0
Sphingomonas_oligophenolica-_-AB018439--_S213_LTP__T	27.0
Bartonella_alsatica-_-AIME01000002--_IBS_382_T	35.0
Allofrancisella_guangzhouensis-_-FJ591095--_08HL01032_T	31.0
Streptomyces_osmaniensis-_-FJ613126--_OU-63_T	23.0
Sphingomonas_ginsengisoli-_-AB245347--_Gsoil_634_T	29.0
Nocardioides_psychrotolerans-_-JF750425--_CGMCC_1.11156_T	25.0
g__2608728	23.0
Gryllotalpicola_koreensis-_-HQ832501--_RU-16_T	25.0
Vibrio_algicola-_-MN545426--_SM1977_T	24.0
Colwellia_maris-_-AB002630--_ABE-1_T	8.0
Lapidilactobacillus_wuchangensis-_-MK110811--_17-4_T	26.0
Pseudooceanicola_nitratireducens-_-EU581832--_JLT1210_T	25.0
Halomonas_campisalis-_-AF054286--_ATCC_700597_T	26.0
Paenibacillus_dokdonensis-_-KX025137--_YH-JAE5_T	28.0
Anaerovorax_odorimutans-_-AJ251215--_NorPut_T	34.0
Daejeonia_ginsenosidivorans-_-KT950745--_NP5_T	32.0
Halorubrum_lacusprofundi-_-U17365--_JCM_8891_LTP__T	30.0
Spiroplasma_clarkii-_-FR733690--_DSM19994_T	26.0
Paraglaciecola_agarilytica-_-DQ784575--_NO2_T	22.0
Halorussus_vallis-_-KX585238--_XZYJT10T	31.0
Tumebacillus_algifaecis-_-JX110710--_THMBR28_T	37.0
Pseudomonas_trivialis-_-AJ492831--_DSM_14937_=_LMG_21464_T	24.0
Alicyclobacillus_fructus-_-MW694480--_FSL-W10-0059T	53.0
Streptomyces_hawaiiensis-_-AB184143--_NBRC_12784_T	23.0
Dyella_agri-_-KY313412--_DKC-1_T	25.0
Desulfovibrio_longreachensis-_-Z24450--_Desulfovibrio_longreachii_T	27.0
Geodermatophilus_bullaregiensis-_-LN626271--_BMG841_T	22.0
Salimicrobium_flavidum-_-FJ357160--_ISL-25_T	28.0
Gemmobacter_megaterium-_-JN620361--_CF17_T	18.0
Herpetosiphon_gulosus-_-KY689833--_Hp_g472_T	34.0
Bradyrhizobium_guangdongense-_-KC508867--_CCBAU_51649_T	26.0
Rosenbergiella_nectarea_subsp._nectarea-_-HQ284827--_8N4_T	27.0
Rhodovulum_mangrovi-_-HG529993--_AK41_T	25.0
Campylobacter_bilis-_-MT192300--_VicNov18_T	35.0
Salipiger_marinus-_-EU928765--_CK-I3-6_T	26.0
Novosphingobium_naphthae-_-KT884900--_D39_T	26.0
Microscilla_marina-_-AB078080--_IFO_16560_T	25.0
g__168808	34.0
g__206664	51.0
Flavobacterium_davisii-_-MW353014--_90-106_T	14.0
Rhabdochromatium_marinum-_-X84316--_strain_8315_LTP__T	23.0
Tabrizicola_piscis-_-MK285603--_K13M18_T	22.0
Saccharomonospora_azurea-_-Z38017--_M.Goodfellow_K161=NA128__T	30.0
Arsenicicoccus_dermatophilus-_-HE580230--_KM8_94/11_T	25.0
Streptomyces_luridus-_-AB184150--_NBRC_12793_T	26.0
Scardovia_wiggsiae-_-AY278626--_C1A_55_T	31.0
Bacillus_alkalicola-_-GU583650--_Zby6T	30.0
Kibdelosporangium_kanagawaense-_-LC169780--_K08-0175_T	28.0
Motilimonas_cestriensis-_-MW130885--_MKS20_T	17.0
Mucilaginibacter_terrenus-_-MK529778--_ZH6_T	22.0
Roseburia_faecis-_-AY305310--_M72/1_T	34.0
Sporosarcina_luteola-_-AB473560--_Y1_T	29.0
g__2780488	23.0
Hymenobacter_persicinus-_-LC315608--_1-3-3-3_T	19.0
Desulfosporosinus_hippei-_-FNCP01000068--_DSM_8344_w_T	27.0
Seonamhaeicola_maritimus-_-MN105614--_1505_T	20.0
g__1237108	22.0
Rhodanobacter_panaciterrae-_-EU332829--_LnR5-47_T	25.0
Swionibacillus_sediminis-_-KY635836--_BW11-2_T	30.0
Adhaeribacter_terrigena-_-LC578311--_BT258T	17.0
Sphingomonas_daechungensis-_-JQ772481--_CH15-11_T	29.0
Fusobacterium_necrophorum_subsp._funduliforme-_-AB525413--_JCM_3724_T	30.0
g__291183	21.0
Pseudidiomarina_sediminum-_-EF212001--_c121_T	17.0
Lujinxingia_sediminis-_-MG652491--_SEH01_T	31.0
Reyranella_massiliensis-_-EF394922--_521_T	29.0
Shimwellia_pseudoproteus-_-FJ267523--_521_T	33.0
Sphingobium_amiense-_-AB047364--_YT_T	26.0
Pseudoalteromonas_ulvae-_-AF172987--_UL12_T	25.0
g__1146845	25.0
Hymenobacter_roseus-_-HG965772--_JC245_T	12.0
Humibacter_albus-_-ATXT01000018--_DSM_18994_T	25.0
Ferroglobus_placidus-_-CP001899--_DSM_10642_T	83.0
Chryseobacterium_shigense-_-AB193101--_GUM-Kaji_T	25.0
Vibrio_aestuarianus_subsp._aestuarianus-_-AB680915--_NBRC_15629_T	26.0
Thermosulfuriphilus_ammonigenes-_-KY471008--_ST65_T	39.0
g__1844514	44.0
Granulicoccus_phenolivorans-_-AY566575--_PG-02_T	26.0
Blautia_coccoides-_-AB571656--_JCM_1395_T	35.0
Pseudomonas_otitidis-_-AY953147--_MCC10330_T	30.0
Liquorilactobacillus_hordei-_-EU074850--_UCC128-_DSM19519-_LMG24241_T	31.0
Corynebacterium_tapiri-_-HG799102--_2385/12_T	28.0
Acinetobacter_cumulans-_-CP035934--_WCHAc060092_T	26.0
Gordonia_liuliyuniae-_-MW898316--_HY366T	27.0
Microbacterium_sediminicola-_-AB286021--_YM10-847_T	31.0
Lysobacter_caseinilyticus-_-MK177529--_KVB24_T	27.0
g__1398404	26.0
g__1165076	20.0
Adhaeribacter_aerolatus-_-GQ421846--_6515J-31_T	20.0
Treponema_saccharophilum-_-AGRW01000033--_DSM_2985_T	31.0
Ensifer_saheli-_-X68390--_LMG_7837_T	28.0
Oceanobacillus_piezotolerans-_-MG913995--_ylb-02_T	27.0
Acinetobacter_equi-_-KC494698--_114_T	27.0
g__992	26.0
Pleomorphochaeta_multiformis-_-AB598280--_MO-SPC2_T	28.0
Sphaerisporangium_rufum-_-AB842299--_R10-82_T	26.0
g__78328	26.0
Hyphobacterium_vulgare-_-KR611720--_WM6_T	25.0
Streptomyces_thermogriseus-_-AB249980--_NBRC_100772_T	24.0
Halocella_cellulosilytica-_-X89072--_DSM_7362_T	50.0
Vibrio_astriarenae-_-KP342514--_C7_T	24.0
Corynebacterium_vitaeruminis-_-AY438066--_CIP_82.7_T	27.0
Mesobacillus_stamsii-_-AY189804--_BoGlc83_T	28.0
Secundilactobacillus_malefermentans-_-AM113783--_DSM_5705_T	27.0
Rothia_nasimurium-_-AJ131121--_CCUG_35957_T	32.0
g__1314700	25.0
Streptomyces_fenghuangensis-_-GU356598--_GIMN4.003_T	26.0
Acinetobacter_gerneri-_-APPN01000046--_CIP_107464_T	27.0
Serratia_nematodiphila-_-EU036987--_DZ0503SBS1_T	26.0
Porphyromonas_circumdentaria-_-AB547657--_JCM_13864_T	34.0
Legionella_rubrilucens-_-Z32643--_WA-270A-C2_LTP__T	32.0
Winogradskyella_damuponensis-_-HQ336488--_F081-2_T	12.0
Pedococcus_dokdonensis-_-LT629711--_DSM_22329_n_T	26.0
Acetobacter_lovaniensis-_-AB032351--_NBRC_13753_-=_IFO_13753-_T	28.0
Eilatimonas_milleporae-_-HQ288781--_MD2_T	25.0
Halalkalicoccus_tibetensis-_-AF435112--_DS12_T	35.0
Halovulum_dunhuangense-_-KJ191196--_YYQ-30_T	23.0
Terracoccus_luteus-_-Y11928--_DSM_44267_T	25.0
Ruegeria_conchae-_-HQ171439--_TW15_T	36.0
Actinobacillus_succinogenes-_-CP000746--_130Z_T	33.0
Nonomuraea_soli-_-JF742631--_YIM_120770_T	26.0
Avibacterium_paragallinarum-_-AY498868--_NCTC_11296T_T	34.0
g__2866216	29.0
Christiangramia_aquimixticola-_-KR868710--_HJM-19_T	22.0
Streptococcus_thoraltensis-_-ARCI01000048--_DSM_12221_T	34.0
Burkholderia_metallica-_-AM747632--_R-16017_T	27.0
g__1080709	40.0
Croceicoccus_ponticola-_-MH445510--_GM-16_T	25.0
Clostridium_thermarum-_-KR052807--_SYSU_GA15002_T	32.0
Marinirhabdus_gelatinilytica-_-KT384169--_NH83_T	20.0
g__489140	28.0
Ruegeria_atlantica-_-AB255399--_NBRC_15792_T	36.0
g__1006482	52.0
g__497721	26.0
Dyella_choica-_-KY433857--_4M-K27_T	25.0
g__497726	37.0
Cellulomonas_rhizosphaerae-_-MG271811--_NEAU-TCZ24_T	26.0
g__390805	37.0
Brevundimonas_balnearis-_-LN651199--_FDRGB2b_T	27.0
Pseudoramibacter_porci-_-MN537518--_DSM_106894_T	33.0
Thermus_composti-_-EU701067--_K-39_T	64.0
g__2976759	32.0
Polaribacter_reichenbachii-_-HQ891656--_KMM_6386_T	18.0
Clostridium_cellulovorans-_-CP002160--_743B_T	33.0
Thermomonas_paludicola-_-OK576180--_IMCC34681_T	29.0
Thermococcus_atlanticus-_-AJ310754--_MA898_T	84.0
g__255204	28.0
g__49184	27.0
Flavisolibacter_rigui-_-HQ436499--_02SUJ3_T	22.0
Glaciimonas_frigoris-_-JX545209--_N1-38_T	29.0
g__137583	11.0
Thalassobacillus_pellis-_-FN690978--_18OM_T	28.0
Oryzihumus_leptocrescens-_-AB523413--_NBRC_100762_T	25.0
Prosthecobacter_algae-_-JQ319004--_EBTL04_T	25.0
Fusobacterium_necrophorum_subsp._necrophorum-_-AJ867039--_ATCC_25286_T	30.0
g__2029	29.0
Fulvivirga_aurantia-_-KX896698--_RKSG066_T	10.0
Meiothermus_luteus-_-KY608080--_YIM_72257_T	50.0
Cobetia_amphilecti-_-AB646236--_KMM_1561_T	28.0
Chromobacterium_subtsugae-_-AY344056--_PRAA4-1_T	27.0
g__53634	44.0
Ligilactobacillus_hayakitensis-_-AB267406--_KBL13_LTP__T	31.0
Rhodoglobus_vestalii-_-AJ459101--_LV3_T	16.0
Psychroflexus_salis-_-KJ782428--_X15M-6_T	23.0
Mucilaginibacter_galii-_-KX611229--_PP-F2F-G47_T	22.0
Microbacterium_atlanticum-_-MW407054--_WY121T	31.0
Ligilactobacillus_apodemi-_-AJ871178--_ASB1_T	32.0
Clostridium_vitabionis-_-MT878550--_YH-T4B42_T	34.0
Leuconostoc_miyukkimchii-_-HQ263024--_M2_T	24.0
Dethiosulfovibrio_salsuginis-_-EU719657--_USBA_82_T	35.0
Zwartia_hollandica-_-AJ964889--_LF4-65T	35.0
g__454159	25.0
Thermoanaerobacter_mathranii_subsp._mathranii-_-CP002032--_A3_T	69.0
Cronobacter_dublinensis_subsp._lausannensis-_-EF059841--_E515_T	36.0
Cupriavidus_basilensis-_-AF312022--_DSM_11853_T	25.0
g__146	36.0
Acidihalobacter_aeolianus-_-CP017448--_V6_T	19.0
Geojedonia_litorea-_-JX994295--_YCS-16_T	12.0
g__88875	24.0
Clostridium_facile-_-MT905175--_NSJ-27_T	33.0
Wenxinia_marina-_-DQ640643--_HY34_T	29.0
Streptomyces_cinereoruber_subsp._cinereoruber-_-AB184121--_NBRC_12756_T	26.0
Sphingomicrobium_marinum-_-JX235672--_CC-AMZ-30M_T	25.0
Eggerthella_sinensis-_-AY321958--_HKU14_T	34.0
Methanobrevibacter_millerae-_-AY196673--_ZA-10_T	34.0
Schaalia_meyeri-_-X82451--_C.I.P._103148T_T	35.0
